obfuscated,deobfuscated,mc_class
field_151478_a,logger,net/minecraft/world/storage/SaveHandler
field_75770_b,worldDirectory,net/minecraft/world/storage/SaveHandler
field_75771_c,playersDirectory,net/minecraft/world/storage/SaveHandler
field_75768_d,mapDataDir,net/minecraft/world/storage/SaveHandler
field_75769_e,initializationTime,net/minecraft/world/storage/SaveHandler
field_75767_f,saveDirectoryName,net/minecraft/world/storage/SaveHandler
field_75808_a,savesDirectory,net/minecraft/world/storage/SaveFormatOld
field_151479_b,logger,net/minecraft/world/storage/SaveFormatOld
field_85143_a,field_85143_a,net/minecraft/world/storage/WorldInfo$1
field_85139_a,field_85139_a,net/minecraft/world/storage/WorldInfo$2
field_85141_a,field_85141_a,net/minecraft/world/storage/WorldInfo$3
field_85135_a,field_85135_a,net/minecraft/world/storage/WorldInfo$4
field_85137_a,field_85137_a,net/minecraft/world/storage/WorldInfo$5
field_85115_a,field_85115_a,net/minecraft/world/storage/WorldInfo$6
field_85113_a,field_85113_a,net/minecraft/world/storage/WorldInfo$7
field_85111_a,field_85111_a,net/minecraft/world/storage/WorldInfo$8
field_85109_a,field_85109_a,net/minecraft/world/storage/WorldInfo$9
field_176150_A,difficultyLocked,net/minecraft/world/storage/WorldInfo
field_176151_B,borderCenterX,net/minecraft/world/storage/WorldInfo
field_176152_C,borderCenterZ,net/minecraft/world/storage/WorldInfo
field_176146_D,borderSize,net/minecraft/world/storage/WorldInfo
field_176147_E,borderSizeLerpTime,net/minecraft/world/storage/WorldInfo
field_176148_F,borderSizeLerpTarget,net/minecraft/world/storage/WorldInfo
field_176149_G,borderSafeZone,net/minecraft/world/storage/WorldInfo
field_176153_H,borderDamagePerBlock,net/minecraft/world/storage/WorldInfo
field_176154_I,borderWarningDistance,net/minecraft/world/storage/WorldInfo
field_176155_J,borderWarningTime,net/minecraft/world/storage/WorldInfo
field_82577_x,theGameRules,net/minecraft/world/storage/WorldInfo
field_176156_a,DEFAULT_DIFFICULTY,net/minecraft/world/storage/WorldInfo
field_76100_a,randomSeed,net/minecraft/world/storage/WorldInfo
field_76098_b,terrainType,net/minecraft/world/storage/WorldInfo
field_82576_c,generatorOptions,net/minecraft/world/storage/WorldInfo
field_76099_c,spawnX,net/minecraft/world/storage/WorldInfo
field_76096_d,spawnY,net/minecraft/world/storage/WorldInfo
field_76097_e,spawnZ,net/minecraft/world/storage/WorldInfo
field_82575_g,totalTime,net/minecraft/world/storage/WorldInfo
field_76094_f,worldTime,net/minecraft/world/storage/WorldInfo
field_76095_g,lastTimePlayed,net/minecraft/world/storage/WorldInfo
field_76107_h,sizeOnDisk,net/minecraft/world/storage/WorldInfo
field_76108_i,playerTag,net/minecraft/world/storage/WorldInfo
field_76105_j,dimension,net/minecraft/world/storage/WorldInfo
field_76106_k,levelName,net/minecraft/world/storage/WorldInfo
field_76103_l,saveVersion,net/minecraft/world/storage/WorldInfo
field_176157_p,cleanWeatherTime,net/minecraft/world/storage/WorldInfo
field_76104_m,raining,net/minecraft/world/storage/WorldInfo
field_76101_n,rainTime,net/minecraft/world/storage/WorldInfo
field_76102_o,thundering,net/minecraft/world/storage/WorldInfo
field_76114_p,thunderTime,net/minecraft/world/storage/WorldInfo
field_76113_q,theGameType,net/minecraft/world/storage/WorldInfo
field_76112_r,mapFeaturesEnabled,net/minecraft/world/storage/WorldInfo
field_76111_s,hardcore,net/minecraft/world/storage/WorldInfo
field_76110_t,allowCommands,net/minecraft/world/storage/WorldInfo
field_76109_u,initialized,net/minecraft/world/storage/WorldInfo
field_176158_z,difficulty,net/minecraft/world/storage/WorldInfo
field_75797_a,fileName,net/minecraft/world/storage/SaveFormatComparator
field_75795_b,displayName,net/minecraft/world/storage/SaveFormatComparator
field_75796_c,lastTimePlayed,net/minecraft/world/storage/SaveFormatComparator
field_75793_d,sizeOnDisk,net/minecraft/world/storage/SaveFormatComparator
field_75794_e,requiresConversion,net/minecraft/world/storage/SaveFormatComparator
field_75791_f,theEnumGameType,net/minecraft/world/storage/SaveFormatComparator
field_75792_g,hardcore,net/minecraft/world/storage/SaveFormatComparator
field_75798_h,cheatsEnabled,net/minecraft/world/storage/SaveFormatComparator
field_75749_b,loadedDataMap,net/minecraft/world/storage/MapStorage
field_75751_a,saveHandler,net/minecraft/world/storage/MapStorage
field_75750_c,loadedDataList,net/minecraft/world/storage/MapStorage
field_75748_d,idCounts,net/minecraft/world/storage/MapStorage
field_75741_a,threadedIOInstance,net/minecraft/world/storage/ThreadedFileIOBase
field_75739_b,threadedIOQueue,net/minecraft/world/storage/ThreadedFileIOBase
field_75740_c,writeQueuedCounter,net/minecraft/world/storage/ThreadedFileIOBase
field_75737_d,savedIOCounter,net/minecraft/world/storage/ThreadedFileIOBase
field_75738_e,isThreadWaiting,net/minecraft/world/storage/ThreadedFileIOBase
field_72340_a,minX,net/minecraft/util/AxisAlignedBB
field_72338_b,minY,net/minecraft/util/AxisAlignedBB
field_72339_c,minZ,net/minecraft/util/AxisAlignedBB
field_72336_d,maxX,net/minecraft/util/AxisAlignedBB
field_72337_e,maxY,net/minecraft/util/AxisAlignedBB
field_72334_f,maxZ,net/minecraft/util/AxisAlignedBB
MISS,MISS,net/minecraft/util/MovingObjectPosition$MovingObjectType
BLOCK,BLOCK,net/minecraft/util/MovingObjectPosition$MovingObjectType
ENTITY,ENTITY,net/minecraft/util/MovingObjectPosition$MovingObjectType
$VALUES,$VALUES,net/minecraft/util/MovingObjectPosition$MovingObjectType
field_72313_a,typeOfHit,net/minecraft/util/MovingObjectPosition
field_178784_b,sideHit,net/minecraft/util/MovingObjectPosition
field_72307_f,hitVec,net/minecraft/util/MovingObjectPosition
field_72308_g,entityHit,net/minecraft/util/MovingObjectPosition
field_178783_e,blockPos,net/minecraft/util/MovingObjectPosition
field_72450_a,xCoord,net/minecraft/util/Vec3
field_72448_b,yCoord,net/minecraft/util/Vec3
field_72449_c,zCoord,net/minecraft/util/Vec3
field_96686_a,theScoreboard,net/minecraft/scoreboard/ScoreObjective
field_96684_b,name,net/minecraft/scoreboard/ScoreObjective
field_96685_c,objectiveCriteria,net/minecraft/scoreboard/ScoreObjective
field_178768_d,renderType,net/minecraft/scoreboard/ScoreObjective
field_96683_d,displayName,net/minecraft/scoreboard/ScoreObjective
field_96677_a,theScoreboard,net/minecraft/scoreboard/ScorePlayerTeam
field_96675_b,registeredName,net/minecraft/scoreboard/ScorePlayerTeam
field_96676_c,membershipSet,net/minecraft/scoreboard/ScorePlayerTeam
field_96673_d,teamNameSPT,net/minecraft/scoreboard/ScorePlayerTeam
field_96674_e,namePrefixSPT,net/minecraft/scoreboard/ScorePlayerTeam
field_96671_f,colorSuffix,net/minecraft/scoreboard/ScorePlayerTeam
field_96672_g,allowFriendlyFire,net/minecraft/scoreboard/ScorePlayerTeam
field_98301_h,canSeeFriendlyInvisibles,net/minecraft/scoreboard/ScorePlayerTeam
field_178778_i,nameTagVisibility,net/minecraft/scoreboard/ScorePlayerTeam
field_178776_j,deathMessageVisibility,net/minecraft/scoreboard/ScorePlayerTeam
field_178777_k,chatFormat,net/minecraft/scoreboard/ScorePlayerTeam
field_96658_a,scoreComparator,net/minecraft/scoreboard/Score
field_96656_b,theScoreboard,net/minecraft/scoreboard/Score
field_96657_c,theScoreObjective,net/minecraft/scoreboard/Score
field_96654_d,scorePlayerName,net/minecraft/scoreboard/Score
field_96655_e,scorePoints,net/minecraft/scoreboard/Score
field_178817_f,locked,net/minecraft/scoreboard/Score
field_178818_g,forceUpdate,net/minecraft/scoreboard/Score
field_96545_a,scoreObjectives,net/minecraft/scoreboard/Scoreboard
field_96543_b,scoreObjectiveCriterias,net/minecraft/scoreboard/Scoreboard
field_96544_c,entitiesScoreObjectives,net/minecraft/scoreboard/Scoreboard
field_96541_d,objectiveDisplaySlots,net/minecraft/scoreboard/Scoreboard
field_96542_e,teams,net/minecraft/scoreboard/Scoreboard
field_96540_f,teamMemberships,net/minecraft/scoreboard/Scoreboard
field_178823_g,field_178823_g,net/minecraft/scoreboard/Scoreboard
field_151481_a,logger,net/minecraft/scoreboard/ScoreboardSaveData
field_96507_a,theScoreboard,net/minecraft/scoreboard/ScoreboardSaveData
field_96506_b,delayedInitNbt,net/minecraft/scoreboard/ScoreboardSaveData
ALWAYS,ALWAYS,net/minecraft/scoreboard/Team$EnumVisible
NEVER,NEVER,net/minecraft/scoreboard/Team$EnumVisible
HIDE_FOR_OTHER_TEAMS,HIDE_FOR_OTHER_TEAMS,net/minecraft/scoreboard/Team$EnumVisible
HIDE_FOR_OWN_TEAM,HIDE_FOR_OWN_TEAM,net/minecraft/scoreboard/Team$EnumVisible
field_178830_e,internalName,net/minecraft/scoreboard/Team$EnumVisible
field_178827_f,id,net/minecraft/scoreboard/Team$EnumVisible
field_178828_g,field_178828_g,net/minecraft/scoreboard/Team$EnumVisible
$VALUES,$VALUES,net/minecraft/scoreboard/Team$EnumVisible
field_178794_j,goalName,net/minecraft/scoreboard/GoalColor
field_96644_g,dummyName,net/minecraft/scoreboard/ScoreDummyCriteria
INTEGER,INTEGER,net/minecraft/scoreboard/IScoreObjectiveCriteria$EnumRenderType
HEARTS,HEARTS,net/minecraft/scoreboard/IScoreObjectiveCriteria$EnumRenderType
field_178801_c,field_178801_c,net/minecraft/scoreboard/IScoreObjectiveCriteria$EnumRenderType
field_178798_d,field_178798_d,net/minecraft/scoreboard/IScoreObjectiveCriteria$EnumRenderType
$VALUES,$VALUES,net/minecraft/scoreboard/IScoreObjectiveCriteria$EnumRenderType
field_96643_a,INSTANCES,net/minecraft/scoreboard/IScoreObjectiveCriteria
field_96641_b,DUMMY,net/minecraft/scoreboard/IScoreObjectiveCriteria
field_178791_c,TRIGGER,net/minecraft/scoreboard/IScoreObjectiveCriteria
field_96642_c,deathCount,net/minecraft/scoreboard/IScoreObjectiveCriteria
field_96639_d,playerKillCount,net/minecraft/scoreboard/IScoreObjectiveCriteria
field_96640_e,totalKillCount,net/minecraft/scoreboard/IScoreObjectiveCriteria
field_96638_f,health,net/minecraft/scoreboard/IScoreObjectiveCriteria
field_178792_h,field_178792_h,net/minecraft/scoreboard/IScoreObjectiveCriteria
field_178793_i,field_178793_i,net/minecraft/scoreboard/IScoreObjectiveCriteria
field_151459_g,stat,net/minecraft/stats/ObjectiveStat
field_178814_a,VIEWPORT,net/minecraft/client/renderer/ActiveRenderInfo
field_178812_b,MODELVIEW,net/minecraft/client/renderer/ActiveRenderInfo
field_178813_c,PROJECTION,net/minecraft/client/renderer/ActiveRenderInfo
field_178810_d,OBJECTCOORDS,net/minecraft/client/renderer/ActiveRenderInfo
field_178811_e,position,net/minecraft/client/renderer/ActiveRenderInfo
field_74588_d,rotationX,net/minecraft/client/renderer/ActiveRenderInfo
field_74589_e,rotationXZ,net/minecraft/client/renderer/ActiveRenderInfo
field_74586_f,rotationZ,net/minecraft/client/renderer/ActiveRenderInfo
field_74587_g,rotationYZ,net/minecraft/client/renderer/ActiveRenderInfo
field_74596_h,rotationXY,net/minecraft/client/renderer/ActiveRenderInfo
field_74543_a,updateCounterCreated,net/minecraft/client/gui/ChatLine
field_74541_b,lineString,net/minecraft/client/gui/ChatLine
field_74542_c,chatLineID,net/minecraft/client/gui/ChatLine
field_74516_a,keybindArray,net/minecraft/client/settings/KeyBinding
field_74514_b,hash,net/minecraft/client/settings/KeyBinding
field_151473_c,keybindSet,net/minecraft/client/settings/KeyBinding
field_74515_c,keyDescription,net/minecraft/client/settings/KeyBinding
field_151472_e,keyCodeDefault,net/minecraft/client/settings/KeyBinding
field_151471_f,keyCategory,net/minecraft/client/settings/KeyBinding
field_74512_d,keyCode,net/minecraft/client/settings/KeyBinding
field_74513_e,pressed,net/minecraft/client/settings/KeyBinding
field_151474_i,pressTime,net/minecraft/client/settings/KeyBinding
field_74522_a,colorBuffer,net/minecraft/client/renderer/RenderHelper
field_82884_b,LIGHT0_POS,net/minecraft/client/renderer/RenderHelper
field_82885_c,LIGHT1_POS,net/minecraft/client/renderer/RenderHelper
field_74532_a,field_74532_a,net/minecraft/client/Minecraft$1
field_183016_a,field_183016_a,net/minecraft/client/Minecraft$10
field_183017_b,field_183017_b,net/minecraft/client/Minecraft$10
field_74536_a,field_74536_a,net/minecraft/client/Minecraft$11
field_90055_a,field_90055_a,net/minecraft/client/Minecraft$12
field_90053_a,field_90053_a,net/minecraft/client/Minecraft$13
field_74421_a,field_74421_a,net/minecraft/client/Minecraft$14
field_74503_a,field_74503_a,net/minecraft/client/Minecraft$15
field_79002_a,field_79002_a,net/minecraft/client/Minecraft$16
field_74500_a,field_74500_a,net/minecraft/client/Minecraft$17
field_82887_a,field_82887_a,net/minecraft/client/Minecraft$18
field_90051_a,field_90051_a,net/minecraft/client/Minecraft$2
field_90046_a,field_90046_a,net/minecraft/client/Minecraft$3
field_90048_a,field_90048_a,net/minecraft/client/Minecraft$4
field_142056_a,field_142056_a,net/minecraft/client/Minecraft$5
field_151425_a,field_151425_a,net/minecraft/client/Minecraft$6
field_152389_a,field_152389_a,net/minecraft/client/Minecraft$7
field_152128_a,field_152128_a,net/minecraft/client/Minecraft$8
field_183003_a,field_183003_a,net/minecraft/client/Minecraft$9
field_71424_I,mcProfiler,net/minecraft/client/Minecraft
field_71425_J,running,net/minecraft/client/Minecraft
field_71426_K,debug,net/minecraft/client/Minecraft
field_175613_B,field_175613_B,net/minecraft/client/Minecraft
field_175614_C,field_175614_C,net/minecraft/client/Minecraft
field_175611_D,field_175611_D,net/minecraft/client/Minecraft
field_175612_E,renderChunksMany,net/minecraft/client/Minecraft
field_71419_L,debugUpdateTime,net/minecraft/client/Minecraft
field_71420_M,fpsCounter,net/minecraft/client/Minecraft
field_71421_N,prevFrameTime,net/minecraft/client/Minecraft
field_147123_G,logger,net/minecraft/client/Minecraft
field_110444_H,locationMojangPng,net/minecraft/client/Minecraft
field_110445_I,macDisplayModes,net/minecraft/client/Minecraft
field_130070_K,fileResourcepacks,net/minecraft/client/Minecraft
field_152356_J,twitchDetails,net/minecraft/client/Minecraft
field_181038_N,profileProperties,net/minecraft/client/Minecraft
field_71422_O,currentServerData,net/minecraft/client/Minecraft
field_71446_o,renderEngine,net/minecraft/client/Minecraft
field_71432_P,theMinecraft,net/minecraft/client/Minecraft
field_71431_Q,fullscreen,net/minecraft/client/Minecraft
field_175619_R,enableGLErrorChecking,net/minecraft/client/Minecraft
field_71434_R,hasCrashed,net/minecraft/client/Minecraft
field_71433_S,crashReporter,net/minecraft/client/Minecraft
field_181541_X,connectedToRealms,net/minecraft/client/Minecraft
field_71428_T,timer,net/minecraft/client/Minecraft
field_71427_U,usageSnooper,net/minecraft/client/Minecraft
field_142025_a,isRunningOnMac,net/minecraft/client/Minecraft
field_110449_ao,defaultResourcePacks,net/minecraft/client/Minecraft
field_110450_ap,mcDefaultResourcePack,net/minecraft/client/Minecraft
field_110448_aq,mcResourcePackRepository,net/minecraft/client/Minecraft
field_135017_as,mcLanguageManager,net/minecraft/client/Minecraft
field_152353_at,stream,net/minecraft/client/Minecraft
field_147124_at,framebufferMc,net/minecraft/client/Minecraft
field_147128_au,textureMapBlocks,net/minecraft/client/Minecraft
field_147127_av,mcSoundHandler,net/minecraft/client/Minecraft
field_147126_aw,mcMusicTicker,net/minecraft/client/Minecraft
field_152354_ay,mojangLogo,net/minecraft/client/Minecraft
field_152355_az,sessionService,net/minecraft/client/Minecraft
field_152350_aA,skinManager,net/minecraft/client/Minecraft
field_152351_aB,scheduledTasks,net/minecraft/client/Minecraft
field_175615_aJ,field_175615_aJ,net/minecraft/client/Minecraft
field_152352_aC,mcThread,net/minecraft/client/Minecraft
field_175617_aL,modelManager,net/minecraft/client/Minecraft
field_175618_aM,blockRenderDispatcher,net/minecraft/client/Minecraft
field_71465_an,debugProfilerName,net/minecraft/client/Minecraft
field_175616_W,renderManager,net/minecraft/client/Minecraft
field_175621_X,renderItem,net/minecraft/client/Minecraft
field_175620_Y,itemRenderer,net/minecraft/client/Minecraft
field_175622_Z,renderViewEntity,net/minecraft/client/Minecraft
field_71449_j,session,net/minecraft/client/Minecraft
field_71445_n,isGamePaused,net/minecraft/client/Minecraft
