obfuscated,deobfuscated,mc_class
values,values,net/minecraft/scoreboard/IScoreObjectiveCriteria$EnumRenderType
func_178804_a,getPosition,net/minecraft/client/renderer/ActiveRenderInfo
func_180786_a,getBlockAtEntityViewpoint,net/minecraft/client/renderer/ActiveRenderInfo
func_178806_a,projectViewFromEntity,net/minecraft/client/renderer/ActiveRenderInfo
func_74583_a,updateRenderInfo,net/minecraft/client/renderer/ActiveRenderInfo
func_178808_b,getRotationX,net/minecraft/client/renderer/ActiveRenderInfo
func_178809_c,getRotationXZ,net/minecraft/client/renderer/ActiveRenderInfo
func_178803_d,getRotationZ,net/minecraft/client/renderer/ActiveRenderInfo
func_178805_e,getRotationYZ,net/minecraft/client/renderer/ActiveRenderInfo
func_178807_f,getRotationXY,net/minecraft/client/renderer/ActiveRenderInfo
func_151461_a,getChatComponent,net/minecraft/client/gui/ChatLine
func_74540_b,getUpdatedCounter,net/minecraft/client/gui/ChatLine
func_74539_c,getChatLineID,net/minecraft/client/gui/ChatLine
func_74506_a,unPressAllKeys,net/minecraft/client/settings/KeyBinding
func_74507_a,onTick,net/minecraft/client/settings/KeyBinding
func_74510_a,setKeyBindState,net/minecraft/client/settings/KeyBinding
compareTo,compareTo,net/minecraft/client/settings/KeyBinding
func_74508_b,resetKeyBindingArrayAndHash,net/minecraft/client/settings/KeyBinding
func_151462_b,setKeyCode,net/minecraft/client/settings/KeyBinding
func_151467_c,getKeybinds,net/minecraft/client/settings/KeyBinding
compareTo,compareTo,net/minecraft/client/settings/KeyBinding
func_151470_d,isKeyDown,net/minecraft/client/settings/KeyBinding
func_151466_e,getKeyCategory,net/minecraft/client/settings/KeyBinding
func_151468_f,isPressed,net/minecraft/client/settings/KeyBinding
func_151464_g,getKeyDescription,net/minecraft/client/settings/KeyBinding
func_151469_h,getKeyCodeDefault,net/minecraft/client/settings/KeyBinding
func_151463_i,getKeyCode,net/minecraft/client/settings/KeyBinding
func_74505_d,unpressKey,net/minecraft/client/settings/KeyBinding
func_74518_a,disableStandardItemLighting,net/minecraft/client/renderer/RenderHelper
func_74517_a,setColorBuffer,net/minecraft/client/renderer/RenderHelper
func_74521_a,setColorBuffer,net/minecraft/client/renderer/RenderHelper
func_74519_b,enableStandardItemLighting,net/minecraft/client/renderer/RenderHelper
func_74520_c,enableGUIStandardItemLighting,net/minecraft/client/renderer/RenderHelper
func_74526_a,generateDisplayLists,net/minecraft/client/renderer/GLAllocation
func_178874_a,deleteDisplayLists,net/minecraft/client/renderer/GLAllocation
func_74523_b,deleteDisplayLists,net/minecraft/client/renderer/GLAllocation
func_74524_c,createDirectByteBuffer,net/minecraft/client/renderer/GLAllocation
func_74527_f,createDirectIntBuffer,net/minecraft/client/renderer/GLAllocation
func_74529_h,createDirectFloatBuffer,net/minecraft/client/renderer/GLAllocation
func_74535_a,formatString,net/minecraft/client/Minecraft$1,net/minecraft/stats/IStatStringFormat
run,run,net/minecraft/client/Minecraft$11
call,call,net/minecraft/client/Minecraft$12
call,call,net/minecraft/client/Minecraft$12
call,call,net/minecraft/client/Minecraft$13
call,call,net/minecraft/client/Minecraft$13
call,call,net/minecraft/client/Minecraft$14
call,call,net/minecraft/client/Minecraft$14
call,call,net/minecraft/client/Minecraft$15
call,call,net/minecraft/client/Minecraft$15
call,call,net/minecraft/client/Minecraft$16
call,call,net/minecraft/client/Minecraft$16
call,call,net/minecraft/client/Minecraft$17
call,call,net/minecraft/client/Minecraft$17
call,call,net/minecraft/client/Minecraft$18
call,call,net/minecraft/client/Minecraft$18
call,call,net/minecraft/client/Minecraft$2
call,call,net/minecraft/client/Minecraft$2
call,call,net/minecraft/client/Minecraft$3
call,call,net/minecraft/client/Minecraft$3
call,call,net/minecraft/client/Minecraft$4
call,call,net/minecraft/client/Minecraft$4
call,call,net/minecraft/client/Minecraft$5
call,call,net/minecraft/client/Minecraft$5
call,call,net/minecraft/client/Minecraft$6
call,call,net/minecraft/client/Minecraft$6
call,call,net/minecraft/client/Minecraft$7
call,call,net/minecraft/client/Minecraft$7
run,run,net/minecraft/client/Minecraft$8
func_73878_a,confirmClicked,net/minecraft/client/Minecraft$9,net/minecraft/client/gui/GuiScreenRealmsProxy,net/minecraft/client/gui/GuiYesNoCallback,net/minecraft/client/gui/GuiGameOver,net/minecraft/client/gui/GuiOptions,net/minecraft/client/gui/GuiScreen,net/minecraft/client/gui/GuiSelectWorld,net/minecraft/client/gui/GuiMainMenu,net/minecraft/client/gui/GuiMultiplayer,net/minecraft/client/resources/ResourcePackListEntry$1,net/minecraft/client/network/NetHandlerPlayClient$3$1
func_71410_x,getMinecraft,net/minecraft/client/Minecraft
func_175603_A,scheduleResourcesRefresh,net/minecraft/client/Minecraft
func_71369_N,getGLMaximumTextureSize,net/minecraft/client/Minecraft
func_147104_D,getCurrentServerData,net/minecraft/client/Minecraft
func_71387_A,isIntegratedServerRunning,net/minecraft/client/Minecraft
func_71356_B,isSingleplayer,net/minecraft/client/Minecraft
func_71401_C,getIntegratedServer,net/minecraft/client/Minecraft
func_71363_D,stopIntegratedServer,net/minecraft/client/Minecraft
func_71378_E,getPlayerUsageSnooper,net/minecraft/client/Minecraft
func_71386_F,getSystemTime,net/minecraft/client/Minecraft
func_71372_G,isFullScreen,net/minecraft/client/Minecraft
func_110432_I,getSession,net/minecraft/client/Minecraft
func_180509_L,getTwitchDetails,net/minecraft/client/Minecraft
func_181037_M,getProfileProperties,net/minecraft/client/Minecraft
func_110437_J,getProxy,net/minecraft/client/Minecraft
func_110434_K,getTextureManager,net/minecraft/client/Minecraft
func_110442_L,getResourceManager,net/minecraft/client/Minecraft
func_110438_M,getResourcePackRepository,net/minecraft/client/Minecraft
func_135016_M,getLanguageManager,net/minecraft/client/Minecraft
func_147117_R,getTextureMapBlocks,net/minecraft/client/Minecraft
func_147111_S,isJava64bit,net/minecraft/client/Minecraft
func_147113_T,isGamePaused,net/minecraft/client/Minecraft
func_147118_V,getSoundHandler,net/minecraft/client/Minecraft
func_147109_W,getAmbientMusicType,net/minecraft/client/Minecraft
func_152346_Z,getTwitchStream,net/minecraft/client/Minecraft
func_152348_aa,dispatchKeypresses,net/minecraft/client/Minecraft
func_99999_d,run,net/minecraft/client/Minecraft
func_71354_a,setDimensionAndSpawnPlayer,net/minecraft/client/Minecraft
func_71370_a,resize,net/minecraft/client/Minecraft
func_181536_a,draw,net/minecraft/client/Minecraft
func_71366_a,displayDebugInfo,net/minecraft/client/Minecraft
access$000,access$000,net/minecraft/client/Minecraft
func_147108_a,displayGuiScreen,net/minecraft/client/Minecraft
func_71404_a,crashed,net/minecraft/client/Minecraft
func_71403_a,loadWorld,net/minecraft/client/Minecraft
func_71353_a,loadWorld,net/minecraft/client/Minecraft
func_71351_a,setServerData,net/minecraft/client/Minecraft
func_180510_a,drawSplashScreen,net/minecraft/client/Minecraft
func_152340_a,readImageToBuffer,net/minecraft/client/Minecraft
func_152344_a,addScheduledTask,net/minecraft/client/Minecraft,net/minecraft/world/WorldServer,net/minecraft/server/MinecraftServer,net/minecraft/util/IThreadListener
func_71371_a,launchIntegratedServer,net/minecraft/client/Minecraft
func_152343_a,addScheduledTask,net/minecraft/client/Minecraft
func_70000_a,addServerStatsToSnooper,net/minecraft/client/Minecraft,net/minecraft/server/integrated/IntegratedServer,net/minecraft/server/dedicated/DedicatedServer,net/minecraft/server/MinecraftServer,net/minecraft/profiler/IPlayerUsage
func_175607_a,setRenderViewEntity,net/minecraft/client/Minecraft
func_181036_a,pickBlockWithNBT,net/minecraft/client/Minecraft
func_181537_a,setConnectedToRealms,net/minecraft/client/Minecraft
func_181538_aA,getCurrentAction,net/minecraft/client/Minecraft
func_152345_ab,isCallingFromMinecraftThread,net/minecraft/client/Minecraft,net/minecraft/world/WorldServer,net/minecraft/server/MinecraftServer,net/minecraft/util/IThreadListener
func_152347_ac,getSessionService,net/minecraft/client/Minecraft
func_152342_ad,getSkinManager,net/minecraft/client/Minecraft
func_175606_aa,getRenderViewEntity,net/minecraft/client/Minecraft
func_70002_Q,isSnooperEnabled,net/minecraft/client/Minecraft,net/minecraft/server/integrated/IntegratedServer,net/minecraft/server/dedicated/DedicatedServer,net/minecraft/server/MinecraftServer,net/minecraft/profiler/IPlayerUsage
func_175602_ab,getBlockRendererDispatcher,net/minecraft/client/Minecraft
func_175598_ae,getRenderManager,net/minecraft/client/Minecraft
func_175599_af,getRenderItem,net/minecraft/client/Minecraft
func_175597_ag,getItemRenderer,net/minecraft/client/Minecraft
func_175610_ah,getDebugFPS,net/minecraft/client/Minecraft
func_181539_aj,getFrameTimer,net/minecraft/client/Minecraft
func_175596_ai,getSessionInfo,net/minecraft/client/Minecraft
func_181540_al,isConnectedToRealms,net/minecraft/client/Minecraft
func_71384_a,startGame,net/minecraft/client/Minecraft
func_175608_ak,registerMetadataSerializers,net/minecraft/client/Minecraft
func_175595_al,initStream,net/minecraft/client/Minecraft
func_175609_am,createDisplay,net/minecraft/client/Minecraft
func_175605_an,setInitialDisplayMode,net/minecraft/client/Minecraft
func_175594_ao,setWindowIcon,net/minecraft/client/Minecraft
func_147122_X,isJvm64bit,net/minecraft/client/Minecraft
func_71389_H,startTimerHackThread,net/minecraft/client/Minecraft
func_110441_Q,updateDisplayMode,net/minecraft/client/Minecraft
func_71411_J,runGameLoop,net/minecraft/client/Minecraft
func_147116_af,clickMouse,net/minecraft/client/Minecraft
func_147121_ag,rightClickMouse,net/minecraft/client/Minecraft
func_147119_ah,updateFramebufferSize,net/minecraft/client/Minecraft
func_147112_ai,middleClickMouse,net/minecraft/client/Minecraft
func_147110_a,getFramebuffer,net/minecraft/client/Minecraft
func_71383_b,updateDebugProfilerName,net/minecraft/client/Minecraft
access$100,access$100,net/minecraft/client/Minecraft
func_71396_d,addGraphicsAndWorldToCrashReport,net/minecraft/client/Minecraft
func_71361_d,checkGLError,net/minecraft/client/Minecraft
func_70001_b,addServerTypeToSnooper,net/minecraft/client/Minecraft,net/minecraft/server/MinecraftServer,net/minecraft/profiler/IPlayerUsage
func_147115_a,sendClickBlockToController,net/minecraft/client/Minecraft
func_175600_c,getVersion,net/minecraft/client/Minecraft
func_71377_b,displayCrashReport,net/minecraft/client/Minecraft
func_152349_b,isUnicode,net/minecraft/client/Minecraft
func_110436_a,refreshResources,net/minecraft/client/Minecraft
func_71359_d,getSaveLoader,net/minecraft/client/Minecraft
func_71405_e,shutdownMinecraftApplet,net/minecraft/client/Minecraft
func_175601_h,updateDisplay,net/minecraft/client/Minecraft
func_175604_i,checkWindowResize,net/minecraft/client/Minecraft
func_90020_K,getLimitFramerate,net/minecraft/client/Minecraft
func_147107_h,isFramerateLimitBelowMax,net/minecraft/client/Minecraft
func_71398_f,freeMemory,net/minecraft/client/Minecraft
func_71400_g,shutdown,net/minecraft/client/Minecraft
func_71381_h,setIngameFocus,net/minecraft/client/Minecraft
func_71364_i,setIngameNotInFocus,net/minecraft/client/Minecraft
func_71385_j,displayInGameMenu,net/minecraft/client/Minecraft
func_71352_k,toggleFullscreen,net/minecraft/client/Minecraft
func_181535_r,getMusicTicker,net/minecraft/client/Minecraft
func_71407_l,runTick,net/minecraft/client/Minecraft
func_71355_q,isDemo,net/minecraft/client/Minecraft
func_147114_u,getNetHandler,net/minecraft/client/Minecraft
func_71382_s,isGuiEnabled,net/minecraft/client/Minecraft
func_71375_t,isFancyGraphicsEnabled,net/minecraft/client/Minecraft
func_71379_u,isAmbientOcclusionEnabled,net/minecraft/client/Minecraft
func_74372_a,grabMouseCursor,net/minecraft/util/MouseHelper
func_74373_b,ungrabMouseCursor,net/minecraft/util/MouseHelper
func_74374_c,mouseXYChange,net/minecraft/util/MouseHelper
getActualTypeArguments,getActualTypeArguments,net/minecraft/client/settings/GameSettings$1
getOwnerType,getOwnerType,net/minecraft/client/settings/GameSettings$1
getRawType,getRawType,net/minecraft/client/settings/GameSettings$1
func_74380_a,getEnumFloat,net/minecraft/client/settings/GameSettings$Options
func_148263_a,setValueMax,net/minecraft/client/settings/GameSettings$Options
func_74379_a,getEnumOptions,net/minecraft/client/settings/GameSettings$Options
access$000,access$000,net/minecraft/client/settings/GameSettings$Options
func_74382_b,getEnumBoolean,net/minecraft/client/settings/GameSettings$Options
access$100,access$100,net/minecraft/client/settings/GameSettings$Options
func_74381_c,returnEnumOrdinal,net/minecraft/client/settings/GameSettings$Options
func_148266_c,normalizeValue,net/minecraft/client/settings/GameSettings$Options
func_74378_d,getEnumString,net/minecraft/client/settings/GameSettings$Options
func_148262_d,denormalizeValue,net/minecraft/client/settings/GameSettings$Options
func_148268_e,snapToStepClamp,net/minecraft/client/settings/GameSettings$Options
func_148267_f,getValueMax,net/minecraft/client/settings/GameSettings$Options
func_148264_f,snapToStep,net/minecraft/client/settings/GameSettings$Options
valueOf,valueOf,net/minecraft/client/settings/GameSettings$Options
values,values,net/minecraft/client/settings/GameSettings$Options
func_74300_a,loadOptions,net/minecraft/client/settings/GameSettings
func_100015_a,isKeyDown,net/minecraft/client/settings/GameSettings
func_151440_a,setOptionKeyBinding,net/minecraft/client/settings/GameSettings
func_74296_a,getOptionFloatValue,net/minecraft/client/settings/GameSettings
func_74304_a,setOptionFloatValue,net/minecraft/client/settings/GameSettings
func_74306_a,setOptionValue,net/minecraft/client/settings/GameSettings
func_151438_a,getSoundLevel,net/minecraft/client/settings/GameSettings
func_151439_a,setSoundLevel,net/minecraft/client/settings/GameSettings
func_74305_a,parseFloat,net/minecraft/client/settings/GameSettings
func_178877_a,switchModelPartEnabled,net/minecraft/client/settings/GameSettings
func_178878_a,setModelPartEnabled,net/minecraft/client/settings/GameSettings
func_74299_a,getTranslation,net/minecraft/client/settings/GameSettings
func_74303_b,saveOptions,net/minecraft/client/settings/GameSettings
func_74308_b,getOptionOrdinalValue,net/minecraft/client/settings/GameSettings
func_82879_c,sendSettingsToServer,net/minecraft/client/settings/GameSettings
func_74298_c,getKeyDisplayString,net/minecraft/client/settings/GameSettings
func_74297_c,getKeyBinding,net/minecraft/client/settings/GameSettings
func_178876_d,getModelParts,net/minecraft/client/settings/GameSettings
func_181147_e,shouldRenderClouds,net/minecraft/client/settings/GameSettings
func_181148_f,isUsingNativeTransport,net/minecraft/client/settings/GameSettings
func_146586_a,setDoneWorking,net/minecraft/client/LoadingScreenRenderer,net/minecraft/client/gui/GuiScreenWorking,net/minecraft/server/MinecraftServer$1,net/minecraft/util/IProgressUpdate
func_73718_a,setLoadingProgress,net/minecraft/client/LoadingScreenRenderer,net/minecraft/client/gui/GuiScreenWorking,net/minecraft/server/MinecraftServer$1,net/minecraft/util/IProgressUpdate
func_73720_a,displaySavingString,net/minecraft/client/LoadingScreenRenderer,net/minecraft/client/gui/GuiScreenWorking,net/minecraft/server/MinecraftServer$1,net/minecraft/util/IProgressUpdate
func_73721_b,resetProgressAndMessage,net/minecraft/client/LoadingScreenRenderer,net/minecraft/client/gui/GuiScreenWorking,net/minecraft/server/MinecraftServer$1,net/minecraft/util/IProgressUpdate
func_73719_c,displayLoadingString,net/minecraft/client/LoadingScreenRenderer,net/minecraft/client/gui/GuiScreenWorking,net/minecraft/server/MinecraftServer$1,net/minecraft/util/IProgressUpdate
func_73722_d,displayString,net/minecraft/client/LoadingScreenRenderer
func_74290_a,getTimestampedPNGFileForDirectory,net/minecraft/util/ScreenShotHelper
func_148260_a,saveScreenshot,net/minecraft/util/ScreenShotHelper
func_148259_a,saveScreenshot,net/minecraft/util/ScreenShotHelper
func_74275_a,updateTimer,net/minecraft/util/Timer
func_152421_a,setSessionType,net/minecraft/util/Session$Type
values,values,net/minecraft/util/Session$Type
func_111286_b,getSessionID,net/minecraft/util/Session
func_148255_b,getPlayerID,net/minecraft/util/Session
func_111285_a,getUsername,net/minecraft/util/Session
func_148254_d,getToken,net/minecraft/util/Session
func_148256_e,getProfile,net/minecraft/util/Session
func_152428_f,getSessionType,net/minecraft/util/Session
func_82883_a,getUnicodeFlag,net/minecraft/client/gui/FontRenderer
func_78263_a,getCharWidth,net/minecraft/client/gui/FontRenderer
func_181559_a,renderChar,net/minecraft/client/gui/FontRenderer
func_111271_a,getUnicodePageLocation,net/minecraft/client/gui/FontRenderer
func_78266_a,renderDefaultChar,net/minecraft/client/gui/FontRenderer
func_110549_a,onResourceManagerReload,net/minecraft/client/gui/FontRenderer,net/minecraft/client/renderer/EntityRenderer,net/minecraft/client/renderer/RenderGlobal,net/minecraft/client/renderer/BlockRendererDispatcher,net/minecraft/client/renderer/entity/RenderItem,net/minecraft/client/renderer/texture/TextureManager,net/minecraft/client/resources/FoliageColorReloadListener,net/minecraft/client/resources/GrassColorReloadListener,net/minecraft/client/resources/IResourceManagerReloadListener,net/minecraft/client/resources/LanguageManager,net/minecraft/client/resources/model/ModelManager,net/minecraft/client/audio/SoundHandler
func_78256_a,getStringWidth,net/minecraft/client/gui/FontRenderer
func_175063_a,drawStringWithShadow,net/minecraft/client/gui/FontRenderer
func_175065_a,drawString,net/minecraft/client/gui/FontRenderer
func_78269_a,trimStringToWidth,net/minecraft/client/gui/FontRenderer
func_78276_b,drawString,net/minecraft/client/gui/FontRenderer
func_78279_b,drawSplitString,net/minecraft/client/gui/FontRenderer
func_78274_b,renderStringAligned,net/minecraft/client/gui/FontRenderer
func_78268_b,renderSplitString,net/minecraft/client/gui/FontRenderer
func_78262_a,trimStringToWidth,net/minecraft/client/gui/FontRenderer
